20752,another bday w special friend,positive
20753,is much bro,negative
20754,wants to dress up,neutral
20755,bloody server work least hour want go home,negative
20756,its great local stop ask direction even better know answer,positive
20757,am soo happy today going home bit suck meeting everyone aceness extreme lol cheesy p,neutral
20758,b day may party sat come gay,neutral
20759,alexajordan sigh come sac please miami central valley,positive
20760,have heard song purpose avenue q your post reminds,neutral
20761,watching jeremy assemble jr new radio flyer bike jr sick degree fever taking nap this cheer though,negative
20762,goodnight,positive
20763,forgot much really needed music barely week music yay,positive
20764,aww tom made smile we love much xd,positive
20765,anything i help,positive
20766,i could see quote vote,neutral
20767,yea awwww sweet u r good kid,positive
20768,apparently paige partying rose jenn adam without my child wild imagination,positive
20769,mazur hahaha i actually thought popular,neutral
20770,omg online shock horror,negative
20771,sick bad throat worst toothache good thing work pharmacy load drug,negative
20772,itv plugging special lot have great night miss tweet come back home,neutral
20773,ohh i know church got mcfly,neutral
20774,welcome back see tomorrow come pick gift,positive
20775,use ie firefox playing know try fix tomorrow,neutral
20776,http twitpic com w i love family guy hour work go,positive
20777,thanks following,positive
20778,i confused weather really gonna sunny really gonna rain,negative
20779,god twitter stop eating undeleted dms,negative
20780,poor just going nap,negative
20781,sorry i squirrellist i talk black sliver squirrel,negative
20782,you wouldnt change fan world tbh dont think anyone would change mcfly world you amazing x,positive
20783,having fun doll tequillla carne asada mom dancing funny,positive
20784,u talking since dnt u trust hurt im good secret keeper,neutral
20785,man suck i feel pain local i buy cup coffee,negative
20786,assignment actually looking pretty decent glad i changed topic last minute,positive
20787,would nowhere go one go,negative
20788,yay u idea look like,neutral
20789,ebru thank link cool see monday,positive
20790,too much sand sd pismo weekend another canon powershot broken nd one year what buy time,negative
20791,it wall i like saying i banned zac efron lol sonny,positive
20792,tomorrow night would definitely work,neutral
20793,really it look like going rain gray la bummer sumtimes,negative
20794,thanks becoming follower,positive
20795,listening favourite song allah ke bande hasde,positive
20796,bubble tea awesome long since i,positive
20797,start getting ready work took lexi park earlier wish could lay around all day,neutral
20798,and also ride giant squid knew ama hafta go try get later love,positive
20800,ohhhhh line,positive
20801,happy mother dat,positive
20802,say karma strike twice http plurk com p rqk z,negative
20803,no mtn dew mini fridge,neutral
20804,final thought day deodorant really make lung bleed inhaled constantly certain female paranoid bo,neutral
20805,fighting mum mother day,negative
20806,great job,positive
20807,ugh i sleepy i think i still kinda sick,negative
20808,aw hug sorry man if i rich i buy u ticket now,neutral
20809,stressin h core supposed cleaning room feel like,negative
20810,i wanna longboard raining ughhhhhh,negative
20811,i hear missed many film due insufficient fundage watchmen dark knight star trek,neutral
20812,ah chest hurt,negative
20813,would defo done im already booked side country,neutral
20814,everything weeps,negative
20815,seeing brother graduate tomorrow should fun,positive
20816,including guess umma partying alone yet lol,neutral
20817,i sick tired rain,negative
20818,no yonkers news post june newspaper furloughed,neutral
20819,took math test today the day test teacher say bring calculator luke confident teacher decided calcs,neutral
20820,yay smokefree well done,positive
20821,we looked apartment weekend found one like hubby going today try rent one apartment crossing fingers,neutral
20822,if hamilton get hockey team i really think name hamilton team name if i sad,neutral
20823,white pointy shoe haha ah got excited new drummer youre mean,neutral
20824,oh i guess i officially big nerd i heard movie great even like trek i,negative
20825,i slowly getting angry jon kate plus thing,negative
20826,worst kind news,negative
20827,finishing studio new songs up on myspace tomorrow may th,neutral
20828,ive done somethign like update today s,neutral
20829,sleep amp,negative
20830,whew finally home putting hour lab watching catch me you can eating cheese grape good night,neutral
20831,alcohol make tired and i miss want much it hurt,negative
20832,feeling sad reason http plurk com p wxji,negative
20833,sure wish cat would stop hiding,neutral
20834,far surprisingly good response my dad offered airbrush old logo wall i think might overkill,positive
20835,follow friday make feel really unpopular,negative
20836,didn get hang kaitlyn,neutral
20837,darn no bacon,negative
20838,no sleepover tonight,neutral
20839,the gigantic initial inertial get oneself work deadline,neutral
20840,went muslim marriage first time life came back stomach full tasty briyani really like much,positive
20841,prefer singstar i know word,neutral
20842,yay at least i get see next year i sad,neutral
20843,just got phone black swamp bird observatory no report connecticut warbler metzger magee today,neutral
20844,can figure reply tumblr sorry i get nyc i go event b,negative
20845,making mix minute far aiming minute loving far dj sugarfree,positive
20846,wahahahaha wanna naaaaa well hapit na guess hahahaha yes know hahahaha lol narn haha joke,positive
20847,i kinda forgot much i love darkness,neutral
20848,ouchie did u take excedrine thats only thing kill headache fast,neutral
20849,already finished chatting haha,neutral
20850,more ecomonday fischer now i go check recommendation i seen,neutral
20851,get cat stop killin rabbit another headless baby rabbit n garden dis morn live close field wher lot rabbit live,negative
20852,i miss,negative
20853,twitter go idea work,neutral
20854,funny u havent showed love yet,neutral
20855,listened eyes fire enjoyed thanks,positive
20856,done,neutral
20857,now i sky monday,neutral
20858,i forget venezuela talking like classmate,neutral
20859,missed min haha went sleep past major anxiety attack around ugh boo,negative
20860,got bmth concert ticket youknowimsofreshtilldeath,neutral
20861,just getting home work finally,neutral
20862,most expert recommend exercise minute day week two jillian video,neutral
20863,thanks yes sudden downpour seem rather freakish is really end summer philippines,positive
20864,lady think shes watching scrub delusional shes bailing plan,negative
20865,trying figure twitter thing i quite excited,positive
20866,com dude always think thing get worst,negative
20867,oh cool wait awesome,positive
20868,going houston nola weekend who want join u,neutral
20869,good b movie starship troopers cool citizen,positive
20870,lol bk year going u come yet,positive
20871,texting,neutral
20872,wondering friend went,neutral
20873,trade weather gloomy today la,negative
20874,trying upload custom background working,negative
20875,quiet day work day just dinner whats doin,neutral
20876,put neighborhood little one like runner i got st place okay time i happy,neutral
20877,gaaaaaaasp i know final one sad i reading book year,negative
20878,on way airport headed nyc,neutral
20879,jus skinned knee wat hurts lyke hell tho its always tha little one hurt tha,negative
20880,hell beeeeaaaaatooooo,neutral
20881,dang i need bed bay area monday tuesday night anyone able help,negative
20882,tip today the eagle special bronco put house,positive
20883,will miss nostalgia everyone please kick tushar,negative
20884,is sad clint hurdle got released i liked,neutral
20885,is coffee hand laminate floor lay footy watch play living dream,neutral
20886,yay i think i found,neutral
20887,today horrible my sillyness caused whole lot stress head ache ended ruining beautiful sunny day,negative
20888,dinner party great happy full client i like end day,positive
20889,two word hot pocket most delcious food ever created,positive
20890,k why thank ver much i appreci ate compliment i level best know can let mother,positive
20891,you welcome i love cute stuff,positive
20892,really a good distraction i check right,positive
20893,awww thank u feels good,positive
20894,urge go shopping hmmm got money,negative
20895,phone broken im lazy go verizon store get new one oh well guess phone awhile aha,negative
20896,checking twitter trying find people i know unfortunately one i know us website,negative
20897,ok twitter near exciting i thought would,negative
20898,doesnt want exam next week,negative
20899,i wonder i put bet cubs winning world series due bttf ii i love actually happens me geek,positive
20900,come online i need someone talk,neutral
20901,i blue in news love tonight dc,positive
20902,sad wish could stay longer it last time ill see tonight better wear make,negative
20903,alternatively could spend afternoon reading pride prejudice zombies,neutral
20904,brothers bloom opening weekend el paso i buy brick enjoy i watch brothers bloom,positive
20905,i made animated holiday card thingy http gd yjpq shh don tell mom yet it surprise,neutral
20906,home well hate workin,negative
20907,say good evening http plurk com p rqh l,positive
20908,parrrtty playing twister getting tipsy well everyone else lol,neutral
20909,oh yeaah still bffs aha marie,positive
20910,aw yeah i must say good haha,neutral
20911,well enough mushy family talk to bed i stubbornly go,negative
20912,ok seems i need remember account i posting that last tweet fc tweet,neutral
20913,freeagentapp free trial ran today cannot subscribe abby accidentally canceled card still waiting new one,negative
20914,coming til around stay though,neutral
20915,omg great day today went to a art thingy and noe i really want a zune hd and the bed part its raining come out mister sun,positive
20916,i upload picture everything big,negative
20917,i even saw news feed archie website but believe choose veronica i disappointed,negative
20918,yes,neutral
20919,my flip flop broke walking downtown seattle,negative
20920,zwarte maillot,neutral
20921,my music teacher either expired forgot lesson leaving outside waiting ride pick hour,negative
20922,stupid folkestone cinema showing star trek time,negative
20923,i dream awhile thanks everything tweeple many blessing much joy peace love happiness u hope ur dream come tru,positive
20924,so bored go kon,negative
20925,i saw note faq language thing would change mind need help anything else,neutral
20926,nope,neutral
20927,just put original art comic album its really nice except show much i liked cut corner finish,positive
20928,wow pancake mix,neutral
20929,yes cant wait hope vip pass help since people already campin hahah,positive
20930,woot,neutral
20931,no idea,neutral
20932,she keep crown shut mouth then know non judgmental mean,negative
20933,i agree redesigned q site looks great computer phone,positive
20934,apple wana take bite,neutral
20935,suck wish could get cheaper montreal cool shop carry,neutral
20936,sher good there quite people even get see due court rushing see fam,positive
20937,too bad never made last ten year,negative
20938,news kid they find parent,negative
20939,honestly last night amazing everything perfect,positive
20940,losing makeup bag tragic luckily i keep diff place i gotta replace bare escentuals tearrrrrrrr,negative
20942,would appear note self change perfume what hmm i get tarot card,neutral
20943,oops cy place near trouble,negative
20944,wish summer,neutral
20945,wow way discouraged idk anymore fml,negative
20946,funny say filling speak cheer,positive
20947,latest obession,positive
20948,yvonne thanks ffrecommend lovely profile photo and i agree w u sleep lol it,positive
20949,eating tito home made ice cream yum,positive
20950,i really wanna see jonas brothers novemeber i need find someone come,neutral
20951,squashed foot,neutral
20952,kk fun eating lol remember shaun love haha,positive
20953,i love fact bank holiday monday stay bed,positive
20954,another gorgeous day pau home time week though depressing thought,neutral
20955,tell everybody said happy mother day love ya fan love miley rock,positive
20956,why isnt internet working,negative
20957,i saw ur chance who else would name think i b missing nite thank god youtube,positive
20958,oh according laineygossip taylena over bc fame gosh poor two heartbreak row,negative
20959,fashion show done one slip cooking glass wine two,neutral
20960,haha funny mikee probably mike i ever like sad thought,neutral
20961,i fake fascination like cause longer pretend like,neutral
20962,soooo scary be careful we one kirstie,negative
20963,happy mother day,positive
20964,i feel like poop i hate sick,negative
20965,ok g nyt haha early,positive
20966,had lunch bittercreek hopnoxious had sweetgrass ipa tho still right world,positive
20967,trying tweetdeck seen twittering programme i thought i give try,neutral
20968,jamies free views dead,negative
20969,what that horrible to purposely write bunny mean cruel not mention plain tacky,negative
20970,is sad brother bad day,negative
20971,keepsitreal haha awe well right i could home i it horrible lol,neutral
20972,why online one download week,neutral
20973,lol,neutral
20974,redskins release jon jansen that guy put ton sweat bruise team he missed http tinyurl com mdewfk,positive
20975,dam keep rainin,negative
20976,mia june final,neutral
20977,ahhh music ear,neutral
20978,having light depression just payed extra bill last year tax must find country tax lower,negative
20979,waiting line get gas degree today,neutral
20980,stunning business card ashamed mine http bit ly zpsqo,negative
20981,good hear i got bit tan today unheard i so pasty white time mostly i freckle,neutral
20982,anyone got remedy neck pain haven able turn head properly without bad twinge day,negative
20983,here i like jean http tinyurl com csbo,neutral
20984,paypal hate it refuse let verify account,negative
20985,fun bacontaco night,positive
20986,first night sleeping new home,neutral
20987,being unable booze friday indeed entire weekend actually hurt,negative
20988,coming myspaceee yr work though dnt bother,positive
20989,did win kelly clarkson tickets sorry cecilia really wish i could give you much deserve,negative
20990,congratulation penjiiii are calling soulja boy mcbaby lol,positive
20991,wtf lmao just got hit head bloody ball,negative
20992,moving nothing accessible camera broken kitchen stuff box internet makes hard cook blog get brooklyn,negative
20993,simmons everyone mistake make lesson learn don let negativity get,positive
20994,blinded,negative
20995,i want cry thought nba season almost next year miami,negative
20996,radio active never get old never th time listened cd repeat today still love d,positive
20997,that drive nut,negative
20998,incase i forget happy mother day mom mommy the best one world,positive
20999,tonight snl dissapoint lol,negative
21000,morning forgot daily booth yesterday shocking i want sit garden today read huge bee nest,negative
21001,finally leavin tha studio made really really good music very pleased wit tha turnout,positive
21002,heading u utah hospital have great day everyone,positive
21003,tried oprahs free unfried kfc loved went back another try topped boba wolverine chilled pope dave ben,positive
21004,hey back robluketic live http ustre w v,neutral
21005,worst headache ever history worst headache today man hate,negative
21006,really weird night last night miss friend,negative
21007,enter giveaway use i know i could,neutral
21008,u mean vip time coz kbs thingy haha,neutral
21009,has finally found new flat,neutral
21010,i well peer trained peer taught peer learning,neutral
21011,favourite song tonight cheer tokyo police club,positive
21012,gossip girl pizza way thank lil babe,positive
21013,i lost star trek ring starfleet academy class ring w golden gate bridge got high school graduation present,neutral
21014,back home had great time,positive
21015,checkin new twitter,neutral
21016,oh day stress thinking future making sad,negative
21017,egg today shame looking forward egg bacon sandwich,negative
21018,got back torus watching shark boy lava girl,neutral
21019,ok think snapshot befoooore vid recording seesmic lady dont look like freak sayin,negative
21020,wanted say i ur music scene aesthetic n danger radio hopefully get see u guy day,positive
21021,miss fizzy duck love hive mind,positive
21022,hang drink hot coco,neutral
21023,o dnt even like wearing skinny jean cuz yall ni,negative
21024,laptop spasy phone cat music mother making breakfast lovage,neutral
21025,good luck on finals everyone,positive
21026,youtube really awesome quality actually,positive
21027,haha im gonna follow dream well ur dream haha im still reading th time p,neutral
21028,leaving work,neutral
21029,oh grease vh it almost though http myloc,neutral
21030,nothing stayed home,neutral
21031,first day work im excited lay place everything well job,negative
21032,it midnight i outta happy mother s day fellow mommies and non mommies may everyone special day,positive
21033,helooo wos work pretty hope alright certain individual didnt ruin,positive
21034,ugh work suck i could sher right,negative
21035,eminem am freaking awsome im going back too seams like something big inside alien,positive
21036,hahahaha yay lakers and i would please like dip,positive
21037,shite night tomorow i get hang little brother neice sufficient enough change mood,positive
21038,hehe found ya,positive
21039,totally overstressed going work want college work go away wanna fail,negative
21040,dude read wrong haha well good good thanks i agree,positive
21041,hope whoever stole purse money get coming,positive
21042,i spent allowance cybernet expo sf send dm rate tho mayb cash flo bttr,positive
21043,urgh feeling like today bad headache tired blood sugar high,negative
21044,was ruby skye last night well superb set steve the last hour loaded thrillseekers material old new,positive
21045,it depends fun,neutral
21046,green computing http bit ly gb r,neutral
21047,getting one field vehicle cleaned looks like action hero governor want give another furlough day how nice,positive
21048,home tired phone bed good night tweeter happy mother day,neutral
21049,ache chill joined party why cold go away it get worse,negative
21050,dude that suck why would tow space,negative
21051,boduch awww get friend facebook just people add,neutral
21052,rosie vet routine shot bordatella,neutral
21053,sandy dont know sent email using account random stuff didnt even understand changed password,negative
21054,i wish i could go back bed,positive
21055,im pleb take freezer put oven,neutral
21056,laptop pooped new harddrive needed using dh old pc maybe offline bsod happened many time safe mode,negative
21057,morning sun back like,neutral
21058,good morning gonna clean house bit maybe clean nothing rest day,neutral
21059,office til around today good day yesterday i bsc,positive
21060,online that sad thing,negative
21061,bah dhcp server must keep falling face,neutral
21062,love finding new follower,positive
21063,chung oh get well soon alexa take rest,positive
21064,awesome congrats completing i believe cycled distance cottage though day,positive
21065,thanks everyone unfortunately nothing done the sale speak convince diamond nothing,neutral
21066,good morning,positive
21067,my ipod taken last breath im truly devastated i lost public transportation companion,negative
21068,sitting car cat keep meowing feel bad,negative
21069,haiiii sankq fineee ima j get checkup co rib hurt lol idk shall fine thanks,neutral
21070,yeah george say something word otherwise jiberish junk love joy happy ahh see nice,positive
21071,way get maggie moos peanut butter galaxy home thank god week done meeting day,positive
21072,sunday sunshine track http blip fm z cg,neutral
21073,m wee wedding,neutral
21074,looking like magic,neutral
21075,finally home watching saturday night live dreaming amanda boo,neutral
21076,there horrific fight school glad everyone ok friday,neutral
21077,sign yet,neutral
21078,it cold i lost wallet,negative
21079,clever girl,positive
21080,finaly back home,neutral
21081,kbal i sorry feeling way,negative
21082,reel big fish cover edna goldfish,neutral
21083,joelted definately tomorrow,positive
21084,i realised i able talk crazy cat sunday is sad,neutral
21085,i sorry,negative
21086,is movie boyfriend,neutral
21087,theatre seeing star trek second time becuase cool,positive
21088,no rather omg nearly monday,neutral
21089,pooh kind party got going,neutral
21090,honored tweet ya,positive
21091,drawing picture bubba,neutral
21092,chillin bbq gettin drink,positive
21093,you go sleeeeeeepz,neutral
21094,nooooo get haha gone later,neutral
21095,oh dear god going buy mac pro tools i think darling edit suite soon filled prince of persia movie,neutral
21096,http twitpic com shw just took class minute ago awsome bad graduate next year,neutral
21097,ps bgt fab sad i thought greg awesome sad gone child always win situation sadly,neutral
21098,put spoon,neutral
21099,i really like weather,negative
21100,know make u watch award sunday lol want shower water,negative
21101,thanks coming support u rock,positive
21102,im talking twitter,neutral
21103,still confuse,neutral
21104,yay face back,positive
21105,tweeting running,neutral
21106,effort time put relationship people learn enough trust anyone,negative
21107,want kind designer suggestion darl men woman anything formal street alternate whatever,neutral
21108,honestly cannot figure twitter thing,negative
21109,no spending day chatting steve computer now i i going work,neutral
21110,happy help,positive
21111,missed hello kitty enough time oh well,negative
21112,going watch dvd hubby eagle eye twit u morrow cia,neutral
21113,laundry loud music relaxing,positive
21114,lmao i just thinking i hate least people i following i unfollowed em yet i loon,negative
21115,currently working collab alynn carter called lost inside i excited,positive
21116,surfing twitter,neutral
21117,so life come nothing making choice ill regret later,negative
21118,monday morning exist hot tea,neutral
21119,awww it work ok i apple laptop might little difference,positive
21120,soon new job start i happy,positive
21121,i entering contest,neutral
21122,making jealous i want one how long u guy married,negative
21123,i crossing finger hoping copy sims work last copy totally bit hard,neutral
21124,heading sam adams brewery sample i get,negative
21125,signed broadband today could take week,neutral
21126,i wish i able talk,positive
21127,amazing alice made thank everything i face character,positive
21128,started new job today aaand stoked may long billy awesome,positive
21129,twittascope not rocking sock go away already,neutral
21130,yaaw one want call,neutral
21131,late night finally home,neutral
21132,just back graduation two doctor family,positive
21133,ooohhh i understand i never get sick im mom side i guess dad like like lol,positive
21134,lol yes i totally agree blog well,positive
21135,i understand fear i feel way many thing you really need motivation overcome mine guilt,negative
21136,really tired sunday morning,negative
21137,i expecting sun come today i guess happening,negative
21138,i problem,negative
21139,kicking back in the holidays no more school while,neutral
21140,at library friggin bored,negative
21141,he brings sooo much joy show great song http blip fm z oq http ff im l l,positive
21142,grrrr it back and i mean headache but bright side one side,negative
21143,reid lol it dissing octopus however redeems rescuing spider,neutral
21144,been done ew,negative
21145,everything fault moxy everything x,negative
21146,good show,positive
21147,today longest day ever going sleep beach bound tomorrow good night twitter,neutral
21148,why soooo cold ugly,neutral
21149,i wanted dippin dot,neutral
21150,many job i aspire supervisor one talk much stress little pay,negative
21151,whats name adelaide marie how old r u where do u live in the world lol jk canada toronto,neutral
21152,aw zach feeling well hope get better so babysitting canceled,neutral
21153,i never get hubby due next week cry hope gone,neutral
21154,in math class shoot boring,negative
21155,megan same like kiss night wasnt eviction they badly edited,negative
21156,i test tomorrow dont study go bad,negative
21157,unfortunately noy life suck year,negative
21158,i softball,neutral
21159,back lunch pouring rain ugh ohh well least get death cab for cutie mood,positive
21160,sad i know life everything i done since age towards healthcare nursing,negative
21161,exchange story gone yaaaay on sweet charity,neutral
21162,thanks kashi i thinking day mad i disservice taking ur class,positive
21163,resting ahhhhh i feel good,positive
21164,oh man great nap still alittle tired pizza dinner,neutral
21165,morning people just woke,positive
21166,you know say great mind,neutral
21167,sound delicious,positive
21168,haha yeahh im still following u tho,neutral
21169,woken bacon egg sandwich bed man i good housemate,positive
21170,sad day love ma year ago miss much,neutral
21171,jumped train visit rescue mom totally forgot sweatshirt and forgot bring make first time ever forgetting,negative
21172,see result whyareyoustillhere,neutral
21173,way work,neutral
21174,hmm have admit good episode man bag rather fetching,positive
21175,check video bylaurenluke make launch they available http tinyurl com cudamo,neutral
21176,shriya,neutral
21177,sorry friend paying mortgage,negative
21178,i headache also dealing louse outbreak my lovely hair affected,negative
21179,confidential i tried use spinelli turn gh really work,negative
21180,trying look iowa state fair art entry information hope get piece year maybe win something get noticed,positive
21181,hey nawwwww pity show lol great lasted though aye robluketic live http ustre w v,neutral
21182,j alexander sorry nintendo collared shirt chance staying home tonight,neutral
21183,london eye awesome feel bit sick madame tussaud next,neutral
21184,walking puppy downtown also mystery missing cat solved hid basement nearly two day,negative
21185,face make people laugh cause ugly half way,negative
21186,richards sorry bearer bad news,negative
21187,want read twilight day work stupid cher function,neutral
21188,two dozen rose sent overnight delivered morning just found recipient town sad,negative
21189,tell mommy i said n i love mucho mucho,positive
21190,sounds goood,positive
21191,chillin listening tunes,positive
21192,think start david archuleta might throw glitter aha,neutral
21193,im school right,neutral
21194,put right scrambled egg breakfast fartingloud,neutral
21195,is sitting science freezing four day,neutral
21196,home added grice list,neutral
21197,look follower tweeps list fully populated,neutral
21198,well hello twitter,positive
21199,never sleep last night feeling horrible today time call work i think,negative
21200,evil credit card companies god i starting build credit i get stupid ding,negative
21201,morning every giveaway http tinyurl com dhc hg mod kid emma pattern giftcert hipfabric go check,neutral
21202,gonna lie degree thanks leavin sweater molly brrrrr,positive
21203,goin casa milan club house,neutral
21204,feeling bad little sister put lot money saab took full coverage last week totalled yesterday,negative
21205,lol i know ya mean watching everyone else act fool much better remembering acting fool,positive
21206,kate know heap awesome working weekend,positive
21207,day summer holiday left going way slow when school get,negative
21208,same,neutral
21209,oh hilarious i commenting fact much,positive
21210,mobile let stop thinking x,negative
21211,hope good flight,positive
21212,my parent withdrew permission last moment i going along tomorrow sac trip idp camp pakistan idprelief,neutral
21213,is almost pacing waiting ups truck package ichiban kan probably est,neutral
21214,eeehhh right eye twitching gonna go watch boystown happy birthday,positive
21215,i break rule take tension,neutral
21216,kind jim kind brother,positive
21217,want sunbathin,neutral
21218,find woody buzz toy got bullseye teddy toy story toy,neutral
21219,tired i may go bed trouble i miss american evening friend x,negative
21220,reds win great end great day,positive
21221,watching the biggest loser hallmark never fails make cry nyeh,negative
21222,retiring tonight show im bummed awesome ha and congrats my dear,neutral
21223,gourmet pizza bleh pizza supposed greasy filthy you eat pizza prepared chef,negative
21224,bought italian horseshoe charm dragon seems strong,positive
21225,back work,neutral
21226,back home puppyy,neutral
21227,there right they need make sorry,negative
21228,heading bed i think i read bit propped fluffy pillow,neutral
21229,newnew yea i saw oil show u put gotta i like,neutral
21230,hypnotyst hmmmm beware,negative
21231,http twitpic com nxe yeah i bored xd i pic photo i still guitar today mum steam i miss nameless,negative
21232,said online online bloody win lol,neutral
21233,pretty i hope i win,positive
21234,cool dude yeah hoping rate still lol yeah sure ill mar par birthday dinner,neutral
21235,thanx,neutral
21236,heard basment jaxx new song raindrops fantastic make dancing wait fuji rock festival,positive
21237,least get watch lost way,neutral
21238,soo tired still kinda angry missed concert,negative
21239,definitely first time i felt alive year super happy,positive
21240,how heckitty i forget one,neutral
21241,waiting el listening little mjb just fine perfect song start week,positive
21242,saying goodbye parent airport great around,positive
21243,sometimes fact health lack better word sucks really scare,negative
21244,i later today since i planning today,neutral
21245,say impossible plurk work system administrator closed access firew http plurk com p x jw,negative
21246,enjoying weekend si,positive
21247,last free friday,negative
21248,dont bank cash tom thumb four bank account gone negative,negative
21249,bringing kitty vet tomorrow i think got tapeworm,neutral
21250,yeah like purple maybe thats p,positive
21251,im science boring,negative
21252,is sat pjs drinking tea watching politics show lovely,positive
21253,happy frickin birthday try bitter sharing day lovely wife mother,positive
21254,finally got the bike i wanted,positive
21255,i really miss sebastian,negative
21256,disappointed gonna sleep,negative
21257,still believe gig poster little civic taken,negative
21258,good morning world hope everyone ok,positive
21259,movie pretty interesting actually gonna finish watching probably seeing star trek tomorrow zq lol,positive
21260,nai nai baby haha know twitter oh well,neutral
21261,freakin frustrated coach realize time hard nobody got money buy cookie dough new uniform,negative
21262,watching snl gahhhhh will forte soooooo funty,positive
21263,thank hope great day,positive
21264,reminds weather month ago horrible i hope well hug,neutral
21265,is heading work n freezing,negative
21266,pats philly i love mmm cheesesteak miss boyfriend i love vacation,neutral
21267,this thunder scaring hell geez i hate thunder better loose electricity fb http myloc,negative
21268,angel awww hope feel better love weather crazy,neutral
21269,creating business the us france look quiet easy,positive
21270,sorry i inviting single woman i think,negative
21271,well scared saying may rustling tree happy sunday sir,neutral
21272,yeah i bit headache ick,negative
21273,that storm seems coming way,neutral
21274,family come probably weekend,neutral
21275,ward,neutral
21276,doodle whats wrong,negative
21277,good question nepal pm declaring resign actually resigning two different thing,positive
21278,am happy birthday little sister mine also good night priscilla,positive
21279,mexico hey hey no problem,positive
21280,watching nhl playoff game tomorrow night anyone interested i know none,negative
21281,sometimes i forget boy feeling,negative
21282,happy happy joy joy good enough,positive
21283,aww bless she one faves,positive
21284,dayum tweet r coming fast likely missing lot plz dm k oh stewart real,negative
21285,thankyou short stack bringing second sydney show im going im thankful guy good ur fan,positive
21286,i understood pre coffee tweet i good,positive
21287,think i gonna start writing proper blog anyone recommend good blog host thingys,positive
21288,ouchhhhhh i burnt frkn tongue,negative
21289,good morning work morning gutted lol nevermind,neutral
21290,using temporary mouse since trackball breaking i feel rsi crawling wrist already,negative
21291,lol thanks scary wear though,neutral
21292,hella wanted sausage mcmuffin gt breakfast,neutral
21293,wishing i could see n e r d headline fest depaul tonight,neutral
21294,yeha broke page damit im trying fix hope dont bank communityfirstandtrust,negative
21295,goodnight,positive
21296,great song even understand lol,positive
21297,watching hoping haley,positive
21298,daughtry fyi canada cannot see vh preview video,neutral
21299,so i seeing saturday,neutral
21300,craig tried follow one ff recommendation blocked following request user,negative
21301,money money money http twitpic com uz,neutral
21302,happy star wars day everyone may force padawan jedi,positive
21303,they nice pics kept seem carry cam around along,positive
21304,making video hitrecord hope come well first record,positive
21305,i rooting betty,neutral
21306,stealth shopping got wife b day present mall together notice buy hide car back missed,neutral
21307,no news yet,neutral
21308,listening demi lovato finished my new song,neutral
21309,feeling need advil,negative
21310,if one thing internet taught i get enough people listen i get the colbert report usa,neutral
21311,lonely need company,negative
21312,got new phone program everything since old one memory card like one,neutral
21313,zzzz i taking mom breakfast tomorrow shall quite treat,positive
21314,hulu desktop look nice region,positive
21315,separate desk computer side room short divider thinking need extend ceiling,neutral
21316,omj i loved good laugh frankie great job guy agnes,positive
21317,really i hate mobile twitter hard tweet sidekick,negative
21318,whole food barton spring yogurt spot oasis perfect day austin,positive
21319,akh i woke missed much sayed hassan speech,negative
21320,gov hi gov how,neutral
21321,hong oh yeah came back weekend cosplay photo marathon,neutral
21322,nothing exciting tonight got new toy play though happy mother day ladies,positive
21323,just got home school lol week left yay then summer school,neutral
21324,hahaha no i i think i reserve next weekend have paperwork or maybe tonight,neutral
21325,nice work buying coda dude it great app unfortunately i bought full usd jealous,neutral
21326,home got nice plug chipotle,neutral
21327,hi everybody lunch break work enjoying nice cup coffee,positive
21328,yo i computer,neutral
21329,dropped baby a st day toddler room am she officially toddler growing way fast,neutral
21330,april shower bring may flower yea,neutral
21331,watchign garden window far hot,negative
21332,know shame think got good chance hope coz different great,neutral
21333,surprise ready,neutral
21334,its time pack work much time twitter thank follow friday be back later,positive
21335,i got smashed face th grader thowing football twice now i bleed,neutral
21336,every element dom child single parent,neutral
21337,miss u need tae catch n,negative
21338,speedbumps suck u gotta piss,negative
21339,how you convinced i always wanted what signal i give i think i lost another friend,negative
21340,i want see terminator everyone already seen,neutral
21341,thanks sigjeans,positive
21342,pre order collection launched everything below visit us now http bit ly hadfr,neutral
21343,least posada good ab,positive
21344,ah sameway yet vote we need vote d,neutral
21345,ill come shop like hour need get pedicure dont time today probably next week tho,neutral
21346,watching twins handle mariners whoo hoo tony http www trustyfotografie com,neutral
21347,moving block street goodbye hardwood floor,positive
21348,i sawn three time,neutral
21349,writersblock i sure toasties far behind,neutral
21350,aww bradie love perth i love ad top page lol,positive
21351,lmaaaooooo horrible poor thing,negative
21352,need go bike ride,neutral
21353,nothing good five dollar sale,negative
21354,love wanted share follower feeling inspirational ive long day,positive
21355,cant wait prom prom party friday,positive
21356,hmmm chinese delivery altho i order i can t talk,negative
21357,jumpstart wotd jape qq are comppetitive overcompetitive competitive write response,neutral
21358,i feel bad especially na ngayon pa siya nagrerehab siya wrong timing still maybe coming,negative
21359,wow early just best conversation,positive
21360,revision fun still i thursday basically nothing,negative
21361,i meditate i feel i vast vast know think,neutral
21362,feel home back church,positive
21363,apple ad aside i rather recommendation real people real experience iphone apps i seek,positive
21364,makeup cute dress i ready go,positive
21365,road trip ftw playing train today good,positive
21366,bed gon force sandman com wot since dont look like gon partyin nyt,neutral
21367,hello,neutral
21368,got six feet under series dvd,neutral
21369,ooo thanks danger radio link love test go,positive
